unit  language  isced11  geo\time  2019  2018  2017  2016  2015  2014  2013  2012
PC  ARA  ED35  SE  0.2  0.2  0.2  0.2  0.3  0.2  0.5 :
PC  ARA  ED35  SI  0  0  0  0  0  0  0 :
PC  ARA  ED35  SK  0  0  0  0  0  0  0 :
PC  BUL  ED1  AT  0  0  0  0  0  0  0  0
PC  BUL  ED1  BE  0  0  0  0  0  0  0 :
PC  BUL  ED1  BE_FRA  :  :  :  :  :  :  : :
PC  BUL  ED1  BE_VLA  0  0  0  0  0  0  0 :
PC  BUL  ED1  BG  :  :  :  :  0  :  : :
PC  BUL  ED1  CY  0  0  0  0  0  0  0 :
PC  BUL  ED1  CZ  0  0  0  0  0  0  0 :
PC  BUL  ED1  DE  0  0  0  0  0  0  0  0
PC  BUL  ED1  DK  :  :  :  : :  :  :  0
PC  BUL  ED1  EE  0  0  0  0  0  0  0 :
PC  BUL  ED1  EL  :  :  :  :  :  :  : :
PC  BUL  ED1  ES  0  0  0  0  0  0  0 :
PC  BUL  ED1  EU27_2020  0  0  0 : : : : :
PC  BUL  ED1  EU28 :  0  0 : : : : :
PC  BUL  ED1  FI  :  :  : : : : : :
PC  BUL  ED1  FR  0  0  0  :  :  :  : :
PC  BUL  ED1  HR  0  0  0  0  0  0  0  0
PC  BUL  ED1  HU  0  0  0  0  0  0  0  0
PC  BUL  ED1  IE  :  :  :  :  :  : :  0
PC  BUL  ED1  IS  0  0  0  0  0  0  0 :
PC  BUL  ED1  IT  0  0  0  0  0  0  0 :
PC  BUL  ED1  LI  0  0  0  0  0  0 : :
PC  BUL  ED1  LT  0  0  0  0  0  0  0 :
PC  BUL  ED1  LU  0  0  0  0  0  0  0 :
PC  BUL  ED1  LV  0  0  0  0  0  0  0  0
PC  BUL  ED1  MK  0  0  0  0  0  0  0 :
PC  BUL  ED1  MT  0  0  0  0  0  0  0 :
PC  BUL  ED1  NL  :  :  :  :  : :  0 :
PC  BUL  ED1  NO  0  0  0  0  0  0  0 :
PC  BUL  ED1  PL  0  0  0 : : : : :
PC  BUL  ED1  PT  0  0  0  0  0  0  0  0
PC  BUL  ED1  RO  0  0  0  0  0  0  0  0
PC  BUL  ED1  RS : :  0 : : : : :
PC  BUL  ED1  SE  0  0  0  0  0  0  0 :
PC  BUL  ED1  SI  0  0  0  0  0  0  0 :
PC  BUL  ED1  SK  0  0  0  0  0  0  0 :
PC  BUL  ED2  AT  0  0  0  0  0  0  0  0
PC  BUL  ED2  BE  0  0  0  0  0  0  0 :
PC  BUL  ED2  BE_FRA  :  :  :  :  :  :  : :
PC  BUL  ED2  BE_VLA  0  0  0  0  0  0  0 :
PC  BUL  ED2  BG  :  :  :  :  0  :  : :
PC  BUL  ED2  CY  0  0  0  0  0  0  0 :
PC  BUL  ED2  CZ  0  0  0  0  0  0  0 :
PC  BUL  ED2  DE  0  0  0  0  0  0  0  0
PC  BUL  ED2  DK  :  :  :  : :  :  :  0
PC  BUL  ED2  EE  0  0  0  0  0  0  0 :
PC  BUL  ED2  EL  :  :  :  :  :  :  : :
PC  BUL  ED2  ES  0  0  0  0  0  0  0 :
PC  BUL  ED2  EU27_2020  0  0  0 : : : : :
PC  BUL  ED2  EU28 :  0  0 : : : : :
PC  BUL  ED2  FI  :  :  : : : : : :
PC  BUL  ED2  FR  0  0  0  :  :  :  : :
PC  BUL  ED2  HR  0  0  0  0  0  0  0  0
PC  BUL  ED2  HU  0  0  0  0  0  0  0  0
PC  BUL  ED2  IE  0  0  0  0  0  0  0  0
PC  BUL  ED2  IS  0  0  0  0  0  0  0 :
PC  BUL  ED2  IT  0  0  0  0  0  0  0 :
PC  BUL  ED2  LI  0  0  0  0  0  0 : :
PC  BUL  ED2  LT  0  0  0  0  0  0  0 :
PC  BUL  ED2  LU  0  0  0  0  0  0  0 :
PC  BUL  ED2  LV  0  0  0  0  0  0  0  0
PC  BUL  ED2  MK  0  0  0  0  0  0  0 :
PC  BUL  ED2  MT  0  0  0  0  0  0  0 :
PC  BUL  ED2  NL  :  :  :  :  :  :  0 :
PC  BUL  ED2  NO  0  0  0  0  0  0  0 :
PC  BUL  ED2  PL  0  0  0 : : : : :
PC  BUL  ED2  PT  0  0  0  0  0  0  0  0
PC  BUL  ED2  RO  0  0  0  0  0  0  0  0
PC  BUL  ED2  RS : :  0 : : : : :
PC  BUL  ED2  SE  0  0  0  0  0  0  0 :
PC  BUL  ED2  SI  0  0  0  0  0  0  0 :
PC  BUL  ED2  SK  0  0  0  0  0  0  0 :
PC  BUL  ED3  AT  0  0  0  0  0  0  0  0
PC  BUL  ED3  BE  0  0  0  0  0  0  0 :
PC  BUL  ED3  BE_FRA  :  :  :  :  :  :  : :
PC  BUL  ED3  BE_VLA  0  0  0  0  0  0  0 :
PC  BUL  ED3  BG  :  :  :  :  0  :  : :
PC  BUL  ED3  CY  0  0  0  0  0  0  0 :
PC  BUL  ED3  CZ  0  0  0  0  0  0  0 :
PC  BUL  ED3  DE  0  0  0  0  0  0  0  0
PC  BUL  ED3  DK  :  :  :  : :  :  :  0
PC  BUL  ED3  EE  0  0  0  0  0  0  0 :
PC  BUL  ED3  EL  :  :  :  :  :  :  : :
PC  BUL  ED3  ES  0  0  0  0  0  0  0 :
PC  BUL  ED3  EU27_2020  0  0  0 : : : : :
PC  BUL  ED3  EU28 :  0  0 : : : : :
PC  BUL  ED3  FI  :  :  : : : : : :
PC  BUL  ED3  FR  0  0  0  :  :  :  : :
PC  BUL  ED3  HR  0  0  0  0  0  0  0  0
PC  BUL  ED3  HU  0  0  0  0  0  0  0  0
PC  BUL  ED3  IE : : : : : :  0  0
PC  BUL  ED3  IS  0  0  0  0  0  0  0 :
PC  BUL  ED3  IT  0  0  0  0  0  0  0 :
PC  BUL  ED3  LI  0  0  0  0  0  0 : :
PC  BUL  ED3  LT  0  0  0  0  0  0  0 :
PC  BUL  ED3  LU  0  0  0  0  0  0  0 :
PC  BUL  ED3  LV  0  0  0  0  0  0  0  0
PC  BUL  ED3  MK  0  0  0  :  :  0  0 :
PC  BUL  ED3  MT  0  0  0  0  0  0  0 :
PC  BUL  ED3  NL  :  :  :  :  :  :  0 :
PC  BUL  ED3  NO  0  0  0  0  0  0  0 :
PC  BUL  ED3  PL  0  0  0 : : : : :
PC  BUL  ED3  PT  0  0  0  0  0  0  0  0
PC  BUL  ED3  RO  0  0  0  0  0  0  0  0
PC  BUL  ED3  SE  0  0  0  0  0  0  0 :
PC  BUL  ED3  SI  0  0  0  0  0  0  0 :
PC  BUL  ED3  SK  0  0  0  0  0  0  0 :
PC  BUL  ED34  AT  0  0  0  0  0  0  0  0
PC  BUL  ED34  BE  0  0  0  0  0  0  0 :
PC  BUL  ED34  BE_FRA  :  :  :  :  :  :  : :
PC  BUL  ED34  BE_VLA  0  0  0  0  0  0  0 :
PC  BUL  ED34  BG  :  :  :  :  0  :  : :
PC  BUL  ED34  CY  0  0  0  0  0  0  0 :
PC  BUL  ED34  CZ  0  0  0  0  0  0  0 :
PC  BUL  ED34  DE  0  0  0  0  0  0  0  0
PC  BUL  ED34  DK  :  :  :  : :  :  :  0
PC  BUL  ED34  EE  0  0  0  0  0  0  0 :
PC  BUL  ED34  EL  :  :  :  :  :  :  : :
PC  BUL  ED34  ES  0  0  0  0  0  0  0 :
PC  BUL  ED34  EU27_2020  0  0  0 : : : : :
PC  BUL  ED34  EU28  0  0  0 : : : : :
PC  BUL  ED34  FI  :  :  : : : : : :
PC  BUL  ED34  FR  0  0  0  :  :  :  : :
PC  BUL  ED34  HR  0  0  0  0  0  0  0  0
PC  BUL  ED34  HU  0  0  0  0  0  0  0  0
PC  BUL  ED34  IE  0  0  0  0  0  0  0  0
PC  BUL  ED34  IS  0  0  0  0  0  0  0 :
PC  BUL  ED34  IT  0  0  0  0  0  0  0 :
PC  BUL  ED34  LI  0  0  0  0  0  0 : :
PC  BUL  ED34  LT  0  0  0  0  0  0  0 :
PC  BUL  ED34  LU  0  0  0  0  0  0  0 :
PC  BUL  ED34  LV  0  0  0  0  0  0  0  0
PC  BUL  ED34  MK  0  0  0  0  0  0 : :
PC  BUL  ED34  MT  0  0  0.1  0  0  0  0 :
PC  BUL  ED34  NL  :  :  :  :  :  :  0 :
PC  BUL  ED34  NO  0  0  0  0  0  0  0 :
PC  BUL  ED34  PL  0  0  0 : : : : :
PC  BUL  ED34  PT  0  0  0  0  0  0  0  0
PC  BUL  ED34  RO  0  0  0  0  0  0  0  0
PC  BUL  ED34  SE  0  0  0  0  0  0  0 :
PC  BUL  ED34  SI  0  0  0  0  0  0  0 :
PC  BUL  ED34  SK  0  0.1  0  0  0.1  0.1  0 :
PC  BUL  ED34  UK  0  0  0  0 : : : :
PC  BUL  ED35  AT  0  0  0  0  0  0  0  0
PC  BUL  ED35  BE  0  0  0  0  0  0  0 :
PC  BUL  ED35  BE_FRA  :  :  :  :  :  :  : :
PC  BUL  ED35  BE_VLA  0  0  0  0  0  0  0 :
PC  BUL  ED35  BG  :  :  :  :  0  :  : :
PC  BUL  ED35  CY  0  0  0  0  0 :  0 :
PC  BUL  ED35  CZ  0  0  0  0  0  0  0 :
PC  BUL  ED35  DE  0  0  0  0  0  0  0  0
PC  BUL  ED35  DK  :  :  :  : :  :  :  0
PC  BUL  ED35  EE  0  0  0  0  0  0  0 :
PC  BUL  ED35  EL  :  :  :  :  :  :  : :
PC  BUL  ED35  ES  0  0  0  0  0  0  0 :
PC  BUL  ED35  EU27_2020  0  0  0 : : : : :
PC  BUL  ED35  EU28 :  0  0 : : : : :
PC  BUL  ED35  FI  :  :  : : : : : :
PC  BUL  ED35  FR  0  0  0  :  :  :  : :
PC  BUL  ED35  HR  0  0  0  0  0  0  0  0
PC  BUL  ED35  HU  0  0  0  0  0  0  0  0
PC  BUL  ED35  IE : : : : : :  :  0
PC  BUL  ED35  IS  0  0  0  0  0  0  0 :
PC  BUL  ED35  IT  0  0  0  0  0  0  0 :
PC  BUL  ED35  LI  :  :  :  :  :  :  : :
PC  BUL  ED35  LT  0  0  0  0  0  0  0 :
PC  BUL  ED35  LU  0  0  0  0  0  0  0 :
PC  BUL  ED35  LV  0  0  0  0  0  0  0  0
PC  BUL  ED35  MK  :  : :  :  : : : :
PC  BUL  ED35  MT  0  0  0  0  0  0  0 :
PC  BUL  ED35  NL  :  :  :  :  :  :  0 :
PC  BUL  ED35  NO  0  0  0  0  0  0  0 :
PC  BUL  ED35  PL  0  0  0 : : : : :
PC  BUL  ED35  PT  0  0  0  0  0  0  0  0
PC  BUL  ED35  RO  0  0  0  0  0  0  0  0
PC  BUL  ED35  SE  0  0  0  0  0  0  0 :
PC  BUL  ED35  SI  0  0  0  0  0  0  0 :
PC  BUL  ED35  SK  0  0  0  0  0  0  0 :
PC  CHI  ED1  AT  0  0  0  0  0  0  0  0
PC  CHI  ED1  BE  0  0  0  0  0  0  0 :
PC  CHI  ED1  BE_FRA  :  :  :  :  :  :  : :
PC  CHI  ED1  BE_VLA  0  0  0  0  0  0  0 :
PC  CHI  ED1  BG  0  0  0  0  0  0  0 :
PC  CHI  ED1  CY  0  0  0  0  0  0  0 :
PC  CHI  ED1  CZ  0  0  0  0  0  0  0 :
PC  CHI  ED1  DE  0  0  0  0  0  0  0  0
PC  CHI  ED1  DK  :  :  :  : :  :  :  0
PC  CHI  ED1  EE  0  0  0  0.1  0  0  0 :
PC  CHI  ED1  EL  :  :  :  :  :  :  : :
PC  CHI  ED1  ES  0  0.1  0.1  0.1  0.1  0  0 :
PC  CHI  ED1  EU27_2020  0  0  0  0  0 : : :
PC  CHI  ED1  EU28 :  0  0 : : : : :
PC  CHI  ED1  FI  :  :  : : : : : :
PC  CHI  ED1  FR  0  0.1  0.1  0  0.1  0  0.1 :
PC  CHI  ED1  HR  0  0  0  0  0  0  0  0
PC  CHI  ED1  HU  0.1  0.1  0.1  0.1  0.1  0  0  0
PC  CHI  ED1  IE  :  :  :  :  :  : :  0
PC  CHI  ED1  IS  0  0.3  0.3  0.3  0  0  0 :
PC  CHI  ED1  IT  0  0  0  0  0  0  0 :
PC  CHI  ED1  LI  0  0  0  0  0  0 : :
PC  CHI  ED1  LT  0  0  0  0  0  0  0 :
PC  CHI  ED1  LU  0  0  0  0  0  0  0 :
PC  CHI  ED1  LV  0  0  0  0  0  0  0  0
PC  CHI  ED1  MK  0  0  0  0  0  0  0 :
PC  CHI  ED1  MT  0  0  0  0  0  0  0 :
PC  CHI  ED1  NL  0  0  0  0  0 :  0 :
PC  CHI  ED1  NO  0  0  0  0  0  0  0 :
PC  CHI  ED1  PL  0  0  0  0  0 : : :
PC  CHI  ED1  PT  0.1  0  0  0  0  0  0  0
PC  CHI  ED1  RO  0  0  0  0  0  0  0  0
PC  CHI  ED1  RS : :  0 : : : : :
PC  CHI  ED1  SE  0  0  0.1  0.1  0.1  0  0 :
PC  CHI  ED1  SI  0  0  0  0  0  0  0 :
PC  CHI  ED1  SK  0  0  0  0  0  0  0 :
PC  CHI  ED2  AT  0  0  0  0  0  0  0  0
PC  CHI  ED2  BE  0  0  0  0  0  0  0 :
PC  CHI  ED2  BE_FRA  :  :  :  :  :  :  : :
PC  CHI  ED2  BE_VLA  0  0  0  0  0  0  0 :
PC  CHI  ED2  BG  0  0  0  0  0  0  0 :
PC  CHI  ED2  CY  0  0  0  0  0  0  0 :
PC  CHI  ED2  CZ  0  0  0  0  0  0  0 :
PC  CHI  ED2  DE  0  0  0  0  0  0  0  0
PC  CHI  ED2  DK  :  :  :  : :  :  :  0
PC  CHI  ED2  EE  0.1  0.2  0.2  0.2  0.2  0.1  0.1 :
PC  CHI  ED2  EL  :  :  :  :  :  :  : :
PC  CHI  ED2  ES  0  0  0.1  0.1  0.1  0  0 :
PC  CHI  ED2  EU27_2020  0.1  0.1  0.1  0.1  0.1 : : :
PC  CHI  ED2  EU28 :  0.1  0.1 : : : : :
PC  CHI  ED2  FI  :  :  : : : : : :
PC  CHI  ED2  FR  0.5  0.5  0.4  0.4  0.3  0.3  0.2 :
PC  CHI  ED2  HR  0  0  0  0  0  0  0  0
PC  CHI  ED2  HU  0.1  0  0  0  0  0  0  0
PC  CHI  ED2  IE  0.3  0.2  0.2  0.1  0  0  0  0
PC  CHI  ED2  IS  0  0  0  0  0  0  0 :
PC  CHI  ED2  IT  0  0  0  0  0  0  0 :
PC  CHI  ED2  LI  0  0  0  0  0  0 : :
PC  CHI  ED2  LT  0  0  0  0  0  0  0 :
PC  CHI  ED2  LU  0.3  0  0  0  0  0  0 :
PC  CHI  ED2  LV  0  0  0  0.1  0.1  0  0.1  0
PC  CHI  ED2  MK  0  0  0  0  0  0  0 :
PC  CHI  ED2  MT  0.2  0.2  0.2  0.1  0.5  0  0 :
PC  CHI  ED2  NL  :  :  :  :  :  :  0 :
PC  CHI  ED2  NO  0  0  0  0  0  0  0 :
PC  CHI  ED2  PL  0  0  0  0  0 : : :
PC  CHI  ED2  PT  0.1  0  0  0  0  0  0  0
PC  CHI  ED2  RO  0  0  0  0  0  0  0  0
PC  CHI  ED2  RS : :  0 : : : : :
PC  CHI  ED2  SE  0.2  0.2  0.2  0.3  0.3  0.1  0.1 :
PC  CHI  ED2  SI  0  0  0  0  0  0  0 :
PC  CHI  ED2  SK  0  0  0  0  0  0  0 :
PC  CHI  ED3  AT  0  0  0  0  0  0  0  0
PC  CHI  ED3  BE  0  0  0  0  0  0  0 :
PC  CHI  ED3  BE_FRA  :  :  :  :  :  :  : :
PC  CHI  ED3  BE_VLA  0  0  0  0  0  0  0 :
PC  CHI  ED3  BG  0  0  0  0  0  0  0 :
PC  CHI  ED3  CY  0  0  0  0  0  0  0 :
PC  CHI  ED3  CZ  0  0  0  0  0  0  0 :
PC  CHI  ED3  DE  0  0  0  0  0  0  0  0
PC  CHI  ED3  DK  0.4  0.6  0.7  0.8  0.1  0.1  0.1  0.1
PC  CHI  ED3  EE  0.3  0.3  0.3  0.4  0.4  0.3  0.2 :
PC  CHI  ED3  EL  :  :  :  :  :  :  : :
PC  CHI  ED3  ES  0  0  0  0  0  0  0 :
PC  CHI  ED3  EU27_2020  0.3  0.3  0.3  0.2  0.2 : : :
PC  CHI  ED3  EU28 :  0.3  0.3 : : : : :
PC  CHI  ED3  FI  :  :  : : : : : :
PC  CHI  ED3  FR  1.2  1.2  1.1  1  1  0.9  0.9 :
PC  CHI  ED3  HR  0  0  0  0  0  0  0  0
PC  CHI  ED3  HU  0.1  0.1  0  0.1  0  0  0  0
PC  CHI  ED3  IE : : : : : :  0  0
PC  CHI  ED3  IS  0.1  0.1  0.1  0.1  0  0.1  0 :
PC  CHI  ED3  IT  0.5  0.4  0.3  0.3  0.2  0.2  0.1 :
PC  CHI  ED3  LI  0  0  0  0  0  0 : :
PC  CHI  ED3  LT  0.1  0.1  0.1  0.1  0  0  0 :
PC  CHI  ED3  LU  0.3  0.1  0  0  0  0  0 :
PC  CHI  ED3  LV  0.1  0.1  0.1  0.1  0.2  0.1  0.1  0.1
PC  CHI  ED3  MK  0  0  0  :  :  0  0 :
PC  CHI  ED3  MT  0.1  0.1  0  0  0.1  0  0 :
PC  CHI  ED3  NL  0.1  0.1  0.1  0  0  :  0 :
PC  CHI  ED3  NO  0.3  0.3  0.2  0.2  0.2  0.2  0.1 :
PC  CHI  ED3  PL  0  0  0  0  0 : : :
PC  CHI  ED3  PT  0.1  0  0  0  0  0  0  0
PC  CHI  ED3  RO  0.1  0  0.1  0.1  0  0  0  0
PC  CHI  ED3  SE  0.6  0.6  0.6  1  1  1  1.1 :
PC  CHI  ED3  SI  0  0  0  0  0  0  0 :
PC  CHI  ED3  SK  0  0  0  0  0  0  0 :
PC  CHI  ED34  AT  0.1  0  0  0  0  0.1  0.2  0
PC  CHI  ED34  BE  0  0  0  0  0  0  0 :
PC  CHI  ED34  BE_FRA  :  :  :  :  :  :  : :
PC  CHI  ED34  BE_VLA  0  0  0  0  0  0  0 :
PC  CHI  ED34  BG  0  0  0  0  0  0  0 :
PC  CHI  ED34  CY  0  0  0  0  0  0  0 :
PC  CHI  ED34  CZ  0  0  0  0  0  0  0 :
PC  CHI  ED34  DE  0  0  0  0  0  0  0  0
PC  CHI  ED34  DK  0.6  0.9  1.2  1.3  0.2  0.2  0.2  0.3
PC  CHI  ED34  EE  0.6  0.5  0.6  0.7  0.6  0.5  0.3 :
PC  CHI  ED34  EL  :  :  :  :  :  :  : :
PC  CHI  ED34  ES  0  0  0  0  0  0  0 :
PC  CHI  ED34  EU27_2020  0.6  0.5  0.5  0.5  0.4 : : :
PC  CHI  ED34  EU28  0.6  0.6  0.6 : : : : :
PC  CHI  ED34  FI  :  :  : : : : : :
PC  CHI  ED34  FR  1.7  1.7  1.7  1.5  1.5  1.4  1.3 :
PC  CHI  ED34  HR  0  0  0  0  0  0  0  0
PC  CHI  ED34  HU  0.1  0.1  0.1  0.1  0.1  0  0  0
PC  CHI  ED34  IE  2.9  3  3.3  3  3.1  0  0  0
PC  CHI  ED34  IS  0.2  0.2  0.1  0.1  0  0.1  0 :
PC  CHI  ED34  IT  0.8  0.7  0.6  0.6  0.4  0.3  0.2 :
PC  CHI  ED34  LI  0  0  0  0  0  0 : :
PC  CHI  ED34  LT  0.1  0.1  0.1  0.1  0  0  0 :
PC  CHI  ED34  LU  1  0.4  0.1  0  0  0  0 :
PC  CHI  ED34  LV  0.1  0.1  0.1  0.2  0.3  0.2  0.2  0.2
PC  CHI  ED34  MK  0  0  0  0  0  0 : :
PC  CHI  ED34  MT  0.1  0.1  0  0  0.1  0  0 :
PC  CHI  ED34  NL  0.2  0.2  0.2  0.1  0.1  :  0 :
PC  CHI  ED34  NO  0.6  0.5  0.4  0.4  0.4  0.3  0.2 :
PC  CHI  ED34  PL  0  0  0  0  0 : : :
PC  CHI  ED34  PT  0.2  0  0  0  0  0  0  0
PC  CHI  ED34  RO  0.1  0  0.1  0.1  0  0.1  0  0
PC  CHI  ED34  SE  0.8  0.9  0.9  1.4  1.5  1.4  1.8 :
PC  CHI  ED34  SI  0  0.2  0.1  0  0  0  0 :
PC  CHI  ED34  SK  0  0  0  0  0  0  0 :
PC  CHI  ED34  UK  0.6  0.8  0.8  0.3 : : : :
PC  CHI  ED35  AT  0  0  0  0  0  0  0  0
PC  CHI  ED35  BE  0  0  0  0  0  0  0 :
PC  CHI  ED35  BE_FRA  :  :  :  :  :  :  : :
PC  CHI  ED35  BE_VLA  0  0  0  0  0  0  0 :
PC  CHI  ED35  BG  0  0  0  0  0  0  0 :
PC  CHI  ED35  CY  0  0  0  0  0  0  0 :
PC  CHI  ED35  CZ  0  0  0  0  0  0  0 :
PC  CHI  ED35  DE  0  0  0  0  0  0  0  0
PC  CHI  ED35  DK  :  :  :  : :  :  :  0
PC  CHI  ED35  EE  0  0  0  0  0  0  0 :
PC  CHI  ED35  EL  :  :  :  :  :  :  : :
PC  CHI  ED35  ES  0  0  0  0  0  0  0 :
PC  CHI  ED35  EU27_2020  0  0  0  0  0 : : :
PC  CHI  ED35  EU28 :  0  0 : : : : :
PC  CHI  ED35  FI  :  :  : : : : : :
PC  CHI  ED35  FR  0  0  0  0  0  0  0 :
PC  CHI  ED35  HR  0  0  0  0  0  0  0  0
PC  CHI  ED35  HU  0  0  0  0  0  0  0  0
PC  CHI  ED35  IE : : : : : :  :  0
PC  CHI  ED35  IS  0  0  0  0.1  0  0  0 :
PC  CHI  ED35  IT  0.1  0.1  0.1  0.1  0.1  0.1  0 :
PC  CHI  ED35  LI  :  :  :  :  :  :  : :
PC  CHI  ED35  LT  0  0  0  0  0  0  0 :
PC  CHI  ED35  LU  0  0  0  0  0  0  0 :
PC  CHI  ED35  LV  0  0  0  0  0  0  0  0
PC  CHI  ED35  MK  :  : :  :  : : : :
PC  CHI  ED35  MT  0  0  0  0  0  0  0 :
PC  CHI  ED35  NL  :  :  :  :  :  :  0 :
PC  CHI  ED35  NO  0  0  0  0  0  0  0 :
PC  CHI  ED35  PL  0  0  0  0  0 : : :
PC  CHI  ED35  PT  0.1  0  0  0  0  0  0  0
PC  CHI  ED35  RO  0  0  0  0  0  0  0  0
PC  CHI  ED35  SE  0  0.1  0.1  0.1  0.1  0.2  0.1 :
PC  CHI  ED35  SI  0  0  0  0  0  0  0 :
PC  CHI  ED35  SK  0  0  0  0  0  0  0 :
PC  CZE  ED1  AT  0.2  0.2  0.2  0.1  0.2  0.1  0.1  0.1
PC  CZE  ED1  BE  0  0  0  0  0  0  0 :
PC  CZE  ED1  BE_FRA  :  :  :  :  :  :  : :
PC  CZE  ED1  BE_VLA  0  0  0  0  0  0  0 :
PC  CZE  ED1  BG  0  0  0  0  0  0  0 :
PC  CZE  ED1  CY  0  0  0  0  0  0  0 :
PC  CZE  ED1  CZ  0  0  0  0  0  0  0 :
PC  CZE  ED1  DE  0  0  0  0  0  0  0  0
PC  CZE  ED1  DK  :  :  :  : :  :  :  0
PC  CZE  ED1  EE  0  0  0  0  0  0  0 :
PC  CZE  ED1  EL  :  :  :  :  :  :  : :
PC  CZE  ED1  ES  0  0  0  0  0  0  0 :
PC  CZE  ED1  EU27_2020  0  0  0 : : : : :
PC  CZE  ED1  EU28 :  0  0 : : : : :
PC  CZE  ED1  FI  :  :  : : : : : :
PC  CZE  ED1  FR  0  0  0  :  :  :  : :
PC  CZE  ED1  HR  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0.1
PC  CZE  ED1  HU  0  0  0  0  0  0  0  0
PC  CZE  ED1  IE  :  :  :  :  :  : :  0
PC  CZE  ED1  IS  0  0  0  0  0  0  0 :
PC  CZE  ED1  IT  0  0  0  0  0  0  0 :
PC  CZE  ED1  LI  0  0  0  0  0  0 : :
PC  CZE  ED1  LT  0  0  0  0  0  0  0 :
PC  CZE  ED1  LU  0  0  0  0  0  0  0 :
PC  CZE  ED1  LV  0  0  0  0  0  0  0  0
PC  CZE  ED1  MK  0  0  0  0  0  0  0 :
PC  CZE  ED1  MT  0  0  0  0  0  0  0 :
PC  CZE  ED1  NL  :  :  :  :  : :  0 :
PC  CZE  ED1  NO  0  0  0  0  0  0  0 :
PC  CZE  ED1  PL  0  0  0 : : : : :
PC  CZE  ED1  PT  0  0  0  0  0  0  0  0
PC  CZE  ED1  RO  0  0  0  0  0  0  0  0
PC  CZE  ED1  RS : :  0 : : : : :
PC  CZE  ED1  SE  0  0  0  0  0  0  0 :
PC  CZE  ED1  SI  0  0  0  0  0  0  0 :
PC  CZE  ED1  SK  0  0  0  0  0  0  0 :
PC  CZE  ED2  AT  0  0  0  0  0  0  0  0
PC  CZE  ED2  BE  0  0  0  0  0  0  0 :
PC  CZE  ED2  BE_FRA  :  :  :  :  :  :  : :
PC  CZE  ED2  BE_VLA  0  0  0  0  0  0  0 :
PC  CZE  ED2  BG  0  0  0  0  0  0  0 :
PC  CZE  ED2  CY  0  0  0  0  0  0  0 :
PC  CZE  ED2  CZ  0  0  0  0  0  0  0 :
PC  CZE  ED2  DE  0  0  0  0  0  0  0  0
PC  CZE  ED2  DK  :  :  :  : :  :  :  0
PC  CZE  ED2  EE  0  0  0  0  0  0  0 :
PC  CZE  ED2  EL  :  :  :  :  :  :  : :
PC  CZE  ED2  ES  0  0  0  0  0  0  0 :
PC  CZE  ED2  EU27_2020  0  0  0 : : : : :
PC  CZE  ED2  EU28 :  0  0 : : : : :
PC  CZE  ED2  FI  :  :  : : : : : :
PC  CZE  ED2  FR  0  0  0  :  :  :  : :
PC  CZE  ED2  HR  0.1  0.1  0  0.1  0.1  0.1  0  0.1
PC  CZE  ED2  HU  0  0  0  0  0  0  0  0
PC  CZE  ED2  IE  0  0  0  0  0  0  0  0
PC  CZE  ED2  IS  0  0  0  0  0  0  0 :
PC  CZE  ED2  IT  0  0  0  0  0  0  0 :
PC  CZE  ED2  LI  0  0  0  0  0  0 : :
PC  CZE  ED2  LT  0  0  0  0  0  0  0 :
PC  CZE  ED2  LU  0  0  0  0  0  0  0 :
PC  CZE  ED2  LV  0  0  0  0  0  0  0  0
PC  CZE  ED2  MK  0  0  0  0  0  0  0 :
PC  CZE  ED2  MT  0  0  0  0  0  0  0 :
PC  CZE  ED2  NL  :  :  :  :  :  :  0 :
PC  CZE  ED2  NO  0  0  0  0  0  0  0 :
PC  CZE  ED2  PL  0  0  0 : : : : :
PC  CZE  ED2  PT  0  0  0  0  0  0  0  0
PC  CZE  ED2  RO  0  0  0  0  0  0  0  0
PC  CZE  ED2  RS : :  0 : : : : :
PC  CZE  ED2  SE  0  0  0  0  0  0  0 :
PC  CZE  ED2  SI  0  0  0  0  0  0  0 :
PC  CZE  ED2  SK  0  0  0  0  0  0  0 :
PC  CZE  ED3  AT  0.1  0.1  0.1  0.2  0.1  0.1  0.1  0.1
PC  CZE  ED3  BE  0  0  0  0  0  0  0 :
PC  CZE  ED3  BE_FRA  :  :  :  :  :  :  : :
PC  CZE  ED3  BE_VLA  0  0  0  0  0  0  0 :
PC  CZE  ED3  BG  0  0  0  0  0  0  0 :
PC  CZE  ED3  CY  0  0  0  0  0  0  0 :
PC  CZE  ED3  CZ  0  0  0  0  0  0  0 :
PC  CZE  ED3  DE  0  0  0  0  0  0  0  0
PC  CZE  ED3  DK  :  :  :  : :  :  :  0
PC  CZE  ED3  EE  0  0  0  0  0  0  0 :
PC  CZE  ED3  EL  :  :  :  :  :  :  : :
PC  CZE  ED3  ES  0  0  0  0  0  0  0 :
PC  CZE  ED3  EU27_2020  0  0  0 : : : : :
PC  CZE  ED3  EU28 :  0  0 : : : : :
PC  CZE  ED3  FI  :  :  : : : : : :
PC  CZE  ED3  FR  0  0  0  :  :  :  : :
PC  CZE  ED3  HR  0  0  0  0  0  0  0  0
PC  CZE  ED3  HU  0  0  0  0  0  0  0  0
PC  CZE  ED3  IE : : : : : :  0  0
